"","from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count","title"
"932","329591000528836","boMb01","有洋蔥的真實故事！","2016-11-29T04:00:00+0000","link","http://www.bomb01.com/article/34200","329591000528836_750481388439793",141,1,2,"他們從小就認識「但是長大後失去聯絡」，沒想到30年後網路上的相遇卻會有這種結局！"
"933","329591000528836","boMb01","才看第一個就顛覆我對這個世界的認識！","2016-11-29T03:00:00+0000","link","http://www.bomb01.com/article/34211","329591000528836_750481328439799",532,7,334,"80個「許多人活了一輩子都不知道」的驚人事實真相。"
"934","329591000528836","boMb01","結局出乎意料！","2016-11-29T02:00:01+0000","link","http://www.bomb01.com/article/34201","329591000528836_750362645118334",881,24,184,"拾荒老奶奶收養棄嬰15年後「孩子的爸爸給百萬答謝」，但沒想到最後卻變成差點把老奶奶害死！"
"935","329591000528836","boMb01","美貌只佔了很小的一部分而已！","2016-11-29T01:00:01+0000","link","http://www.bomb01.com/article/34143","329591000528836_750362105118388",222,0,22,"23個「只有身邊人才知道的艾瑪華森」，一次過瞭解完後才發現她除了美貌其他方面更完美啊！"
"936","329591000528836","boMb01","謝謝好心人！","2016-11-29T00:00:01+0000","link","http://www.bomb01.com/article/34198","329591000528836_750361925118406",1709,20,244,"阿公阿嬤18年來就算受傷也不放棄照顧「沒下過床的孫子」，結果某天一夜之間發生的事讓他們都情緒激動！"
"937","329591000528836","boMb01","我失血了...","2016-11-28T23:00:00+0000","link","http://www.bomb01.com/article/34202","329591000528836_750361711785094",120,0,10,"網友盛讚「車頭燈超亮」的正妹竟是健身教練，看了她的身材立馬就報名想和她一起深蹲！"
"938","329591000528836","boMb01","愛看擠痘痘影片的+1！","2016-11-28T22:00:01+0000","link","http://www.bomb01.com/article/34203","329591000528836_750361478451784",73,2,4,"看起來很小一顆的痘痘卻讓擠痘醫生大喊「我的天啊」，痘痘蹦出來的那一刻瞬間被療癒了！"
"939","329591000528836","boMb01","為什麼要那麼快帶走他...","2016-11-28T21:00:02+0000","link","http://www.bomb01.com/article/34190","329591000528836_750361301785135",127,2,8,"這個好心男子曾經因為幫助流浪漢而獲得工作，但最近發生在他身上的悲劇卻讓大家都超詫異…"
"940","329591000528836","boMb01","為了救毛小孩，她什麼都不顧了！","2016-11-28T20:00:00+0000","link","http://www.bomb01.com/article/34192","329591000528836_750361175118481",256,0,4,"這個女人發現有人偷狗後沒有只看著對方逃走，反而一脫下鞋子就讓偷狗賊嚇到快哭了！"
"941","329591000528836","boMb01","終於等到了！","2016-11-28T19:00:01+0000","link","http://www.bomb01.com/article/34193","329591000528836_750360985118500",118,0,2,"麥當勞衝上35000英呎高空服務顧客，幻想飛機上會出現麥當勞的人願望都成真了！"
"942","329591000528836","boMb01","所以個人資料、隱私全部燒毀！","2016-11-28T18:00:03+0000","link","http://www.bomb01.com/article/34189","329591000528836_750087148479217",127,1,114,"終於有開發者弄出「讓你從網路世界徹底被刪除掉」的方法，一按下去所以痕跡都會消失！"
"943","329591000528836","boMb01","都是人類的錯...","2016-11-28T17:00:02+0000","link","http://www.bomb01.com/article/34174","329591000528836_750086958479236",113,4,6,"大家看到這隻北極熊「敲門覓食」都覺得超可愛，但是瞭解到背後的心酸後沒人笑得出來…"
"944","329591000528836","boMb01","在螢幕前尖叫了！","2016-11-28T16:00:01+0000","link","http://www.bomb01.com/article/34188","329591000528836_750086931812572",84,0,4,"我好奇地看著他把液氮倒進可樂瓶，結果還來不及想為什麼「下一秒就出現超瘋狂結果」！"
"945","329591000528836","boMb01","虐狗的人都要這樣處置！","2016-11-28T15:45:09+0000","link","http://www.bomb01.com/article/34176","329591000528836_750086861812579",352,73,52,"22歲人渣在火車上用超變態的方式虐待狗狗以為沒人知道，直到監視器畫面曝光他終於被判刑！"
"946","329591000528836","boMb01","那些村民不要害人好嗎！","2016-11-28T15:30:01+0000","link","http://www.bomb01.com/article/34170","329591000528836_750085958479336",166,5,36,"這名2歲童背後長了第三隻手「村民都阻止父母讓他就醫」，但日子久後父母們發現情況愈來愈失控…"
"947","329591000528836","boMb01","該不該呢？！","2016-11-28T15:15:01+0000","link","http://www.bomb01.com/article/34171","329591000528836_750085928479339",188,1,10,"他收到「前女友下海拍的A片」超傻眼，下一秒竟然陷入「該不該對著螢幕打手槍」的抉擇…"
"948","329591000528836","boMb01","老奶奶要長命百歲喔！","2016-11-28T15:00:01+0000","link","http://www.bomb01.com/article/34177","329591000528836_750085771812688",671,0,46,"知名嬰兒食品「嘉寶」上的寶寶不知不覺已經90歲，一看到老奶奶現在的模樣大家都更愛她了！"
"949","329591000528836","boMb01","過得比台灣人還爽 =.=","2016-11-28T14:45:01+0000","link","http://www.bomb01.com/article/34129","329591000528836_750085725146026",123,5,2,"北韓人的生活跟你想像中的完全不一樣，不僅「有名牌、名車還開飛機」有錢到出油！"
"950","329591000528836","boMb01","我又重拾對人類的信心了！","2016-11-28T14:30:01+0000","link","http://www.bomb01.com/article/34163","329591000528836_750085645146034",1611,6,192,"老爺爺每天外出賣木頭替妻子籌天價醫藥費，但接下來鄰居卻發現他的妻子其實已經去世了…"
"951","329591000528836","boMb01","應該很多人都曾覺得難以達成爸媽的期待吧…","2016-11-28T14:15:00+0000","link","http://www.bomb01.com/article/34169","329591000528836_750085605146038",121,5,44,"越南女子因父母管教太嚴格「買兇殺害雙親」，這個人倫慘案是所有虎媽虎爸必看的教訓！"
"952","329591000528836","boMb01","以後男生遇到正妹都會很懷疑了啊！","2016-11-28T14:00:01+0000","link","http://www.bomb01.com/article/34187","329591000528836_750085555146043",2094,76,982,"這個日本女生憑著詐欺彩妝讓上萬人大傻眼，她除了可以隨心所欲變正妹「還能變整形級的帥哥」啊！"
"953","329591000528836","boMb01","先使用暴力的人就是錯！","2016-11-28T13:45:01+0000","link","http://www.bomb01.com/article/34173","329591000528836_750085505146048",272,8,14,"超可惡司機對機車騎士比中指「還丟出不明物體企圖傷害」，20分鐘後…騎士10倍奉還報復！"
"954","329591000528836","boMb01","牠守著的地方是媽媽消失的地方...","2016-11-28T13:30:01+0000","link","http://www.bomb01.com/article/34184","329591000528836_750085481812717",4101,113,736,"小白狗趴在水溝蓋一直哭引起心疼的路人好奇怎麼了，打聽後知道的消息讓大家都淚流不止了…"
"955","329591000528836","boMb01","可以獲得金牌的紀錄！","2016-11-28T13:15:00+0000","link","http://www.bomb01.com/article/34185","329591000528836_750085378479394",218,0,12,"他就是「美國國安局50年來一直暗殺失敗」的古巴前總統，超狂的傳奇記錄讓大家都跪了！"
"956","329591000528836","boMb01","不要再羨慕我了...QQ！","2016-11-28T13:00:00+0000","link","http://www.bomb01.com/article/34179","329591000528836_750085351812730",585,17,116,"25種「大奶女生拼了命也辦不到」的事，才看第一個就悲慘到想哭啊！"
"957","329591000528836","boMb01","這種妹妹948794狂！","2016-11-28T12:30:01+0000","link","http://www.bomb01.com/article/34178","329591000528836_750085018479430",271,19,8,"酒駕男子拒檢「屁屁中6槍」結果送醫，豈料親妹妹一現身就說的話讓網友都替警察怒譙她！"
"958","329591000528836","boMb01","又省精力又實用！<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>","2016-11-28T12:00:01+0000","link","http://www.bomb01.com/article/34151","329591000528836_749802541841011",236,3,40,"15個只有天才爸媽才能想出的「省事育兒招數」，想教出好孩子就應該這樣帶啊！"
"959","329591000528836","boMb01","讓他贏、讓他贏！","2016-11-28T11:30:00+0000","link","http://www.bomb01.com/article/34156","329591000528836_749802498507682",616,6,90,"男子在角色扮演大賽上拿出「鍵盤跟主機」讓大家超困惑，但下一秒認出是「他」之後每個人就瘋狂拍手了！"
"960","329591000528836","boMb01","狗狗：「兄弟相親相愛好嗎？」","2016-11-28T11:00:00+0000","link","http://www.bomb01.com/article/34165","329591000528836_749802431841022",917,8,42,"兩兄弟吵架互相哭泣扭打，結果家裡懂事的大白熊犬馬上「抱緊勸架」！"
"961","329591000528836","boMb01","狗狗眼中也泛著淚光...<ed><U+00A0><U+00BD><ed><U+00B8><U+00A5>","2016-11-28T10:30:01+0000","link","http://www.bomb01.com/article/34147","329591000528836_749802391841026",585,12,64,"17歲狗狗車禍重傷必須安樂死，小主人對牠「最後的真情告別」直擊所有人的淚點啊！"
"962","329591000528836","boMb01","小嬰兒在夢中笑得這麼香甜是有原因的！","2016-11-28T10:00:00+0000","link","http://www.bomb01.com/article/34157","329591000528836_749802365174362",683,2,36,"爸爸輕輕「抱著女兒」安詳哄睡超窩心，但再繼續往下看所有人的眼淚都流出來了…"
"963","329591000528836","boMb01","車主的話超帥！","2016-11-28T09:00:01+0000","link","http://www.bomb01.com/article/34160","329591000528836_749802325174366",1754,12,186,"賣魚夫婦不小心「刮花藍寶堅尼」想要分期賠償，結果富跑車主下車後一句話讓他們都聽呆了！"
"964","329591000528836","boMb01","有時候手機的電量會騙人啊！","2016-11-28T08:00:00+0000","link","http://www.bomb01.com/article/34161","329591000528836_749802285174370",166,2,36,"這就是為什麼你手機的電量「還有20%卻突然關機」的原因，照這麼做就可以找到真正的耗電原兇了！"
"965","329591000528836","boMb01","看到後真的毛毛der...","2016-11-28T07:00:00+0000","link","http://www.bomb01.com/article/34162","329591000528836_749802178507714",203,6,38,"旅遊攝影師到馬達加斯加拍照後開心回國，但一整理照片卻發現「自己差點死在當地」！"
"966","329591000528836","boMb01","差點就掰了！","2016-11-28T06:00:00+0000","link","http://www.bomb01.com/article/34134","329591000528836_749802148507717",579,5,108,"他出海釣到這隻「巨大剝皮魚」上網打卡炫耀，沒想到底下一則留言卻讓他嚇出一身冷汗…"
"967","329591000528836","boMb01","有孝心的好孩子！","2016-11-28T05:00:00+0000","link","http://www.bomb01.com/article/34150","329591000528836_749802061841059",1775,112,160,"19歲工人被火車輾過「當場手臂斷掉鮮血狂噴」，但他一想到家中老邁的爺奶就拼死做了這件事！"
"968","329591000528836","boMb01","太可怕了…","2016-11-28T04:00:00+0000","link","http://www.bomb01.com/article/34159","329591000528836_749801981841067",125,1,18,"網友疑惑為什麼很多女孩「打卡時總喜歡隱藏男友」，真正原因中肯到令人背後發毛啊！"
"969","329591000528836","boMb01","不管做完什麼事都要先上網發文就對了？！","2016-11-28T03:00:01+0000","link","http://www.bomb01.com/article/34166","329591000528836_749801885174410",158,2,6,"美國屁孩不爽被提分手趁女友睡覺開槍射殺，後來還上網發表讓人毛骨悚然的「超冷靜貼文」。"
"970","329591000528836","boMb01","為什麼有人心這麼狠...","2016-11-28T02:00:01+0000","link","http://www.bomb01.com/article/34164","329591000528836_749801745174424",306,158,102,"浪浪被殘忍兇手「吊在水溝漏尿慘死」，旁邊的水泥牆上都是牠死前瘋狂掙扎的抓痕…"
"971","329591000528836","boMb01","好想念雪啊！","2016-11-28T01:00:00+0000","link","http://www.bomb01.com/article/34105","329591000528836_749601281861137",368,1,58,"54年來不曾出現過11月雪的東京「終於降下初雪」，超美麗的街景讓大家現在就想飛去東京啊！"
"972","329591000528836","boMb01","該咩咩叫還是呱呱呱呢？","2016-11-28T00:00:01+0000","link","http://www.bomb01.com/article/34127","329591000528836_749601138527818",560,1,42,"這隻羊咩咩只要主人不在身邊就會「焦慮症發作」，等到主人有天買回一件「鴨子裝」時…牠完全變了！"
"973","329591000528836","boMb01","有錢94狂！！！","2016-11-27T23:00:00+0000","link","http://www.bomb01.com/article/34139","329591000528836_749601038527828",179,2,12,"霸氣老闆買百萬越野車竟先問「有收零錢嗎」，等到店員打開後車廂就集體崩潰了…"
"974","329591000528836","boMb01","「內向」並不是一個缺點！","2016-11-27T22:00:01+0000","link","http://www.bomb01.com/article/34146","329591000528836_749599028528029",414,0,164,"8個只有「內向的人」才具備的強大優勢，其實他們面對真正的好麻吉也能滔滔不絕！"
"975","329591000528836","boMb01","快分享出去讓大家都去跟爺爺買豬血糕！","2016-11-27T21:00:01+0000","link","http://www.bomb01.com/article/34128","329591000528836_749598968528035",171,2,72,"70歲爺爺為女兒「賣豬血糕苦撐30年家計」，風雨無阻擺攤只求能「賺到一個便當」就好。"
"976","329591000528836","boMb01","髮型真的很重要！","2016-11-27T20:00:02+0000","link","http://www.bomb01.com/article/29071","329591000528836_749598848528047",814,12,1028,"女生必看「6種臉型配上這些髮型」就能整個大加分，原本的缺點完全都被掩飾掉了！"
"977","329591000528836","boMb01","爆笑的漫畫！","2016-11-27T19:00:00+0000","link","http://www.bomb01.com/article/33897","329591000528836_749598565194742",519,16,170,"20張「如果世界萬物會說話…」漫畫，它們的心聲讓人類都要對自己幹下的事羞愧道歉！"
"978","329591000528836","boMb01","古代的保險套...","2016-11-27T18:00:02+0000","link","http://www.bomb01.com/article/33534","329591000528836_749598268528105",523,1,320,"16種「世界上最古老的生活物品」現在長這樣，370年前的保險套也太特別了吧！"
"979","329591000528836","boMb01","絕對不能錯過。","2016-11-27T17:00:01+0000","link","http://www.bomb01.com/article/33375","329591000528836_749598188528113",578,16,384,"15間「台南超人氣古早味甜點」，趕快準備好筆記準備出團囉！"
"980","329591000528836","boMb01","女友太慘了...","2016-11-27T16:00:01+0000","link","http://www.bomb01.com/article/34155","329591000528836_749598025194796",236,89,66,"瘋狂部落客把「活蟒蛇丟到熟睡的女友身上」，女友醒來後下一秒讓網友全都笑不出來了…"
"981","329591000528836","boMb01","是爸爸給的零用錢不夠多嗎？（大誤）","2016-11-27T15:45:00+0000","link","http://www.bomb01.com/article/34137","329591000528836_749597618528170",252,6,40,"老師出了「家族稱謂學習單」讓小朋友回家做，結果他的純真回答卻讓爸爸嚇到差點閃尿啊！"
"982","329591000528836","boMb01","被刪的戲份也許都能剪一部小丑電影了...","2016-11-27T15:30:00+0000","link","http://www.bomb01.com/article/34138","329591000528836_749597491861516",181,2,12,"這些就是《自殺突擊隊》裡連「導演剪輯版」都沒放入的小丑刪減片段，看完才懂電影原本有多精彩！"
"983","329591000528836","boMb01","拼在一起竟然沒有違和感啊！","2016-11-27T15:15:01+0000","link","http://www.bomb01.com/article/34144","329591000528836_749597268528205",279,4,44,"13張證明迪士尼動畫裡「好人另一面就是壞人」的正反派鏡像融合畫作。"
"984","329591000528836","boMb01","裡面到底有幾位維多利亞秘密的超模？<ed><U+00A0><U+00BD><ed><U+00B8><U+00B2>","2016-11-27T15:00:00+0000","link","http://www.bomb01.com/article/34132","329591000528836_749597105194888",107,2,6,"15個李奧納多交往過的「最性感火辣女友」，一字排開的星度簡直讓人傻眼啊！"
"985","329591000528836","boMb01","父母被毛小孩收服了 XD","2016-11-27T14:45:01+0000","link","http://www.bomb01.com/article/34130","329591000528836_749597055194893",621,8,78,"22張照片證明世界上「沒有毛小孩無法收服的父母」，連超討厭動物的家長都直接變奴！"
"986","329591000528836","boMb01","太感人了！","2016-11-27T14:30:01+0000","link","http://www.bomb01.com/article/34121","329591000528836_749596915194907",3685,20,220,"繼父在凌晨兩點衝進3歲女兒的房間，等到媽媽醒來看見這一幕時…她忍不住崩潰落淚！"
"987","329591000528836","boMb01","原來飆髒話代表很聰明！","2016-11-27T14:15:15+0000","link","http://www.bomb01.com/article/33911","329591000528836_749600075194591",1275,98,1102,"如果你或是你朋友「經常都出口成髒」，恭喜你…研究證明這其實是有智慧的表現！"
"988","329591000528836","boMb01","洗一個小時以上的都要哭了。","2016-11-27T14:00:00+0000","link","http://www.bomb01.com/article/34054","329591000528836_749482695206329",159,7,24,"洗澡洗很久的人其實不是因為潔癖，研究發現的真相完全說出了他們想對大家說的話！"
"989","329591000528836","boMb01","原作者看到也會很感動吧？！","2016-11-27T13:45:01+0000","link","http://www.bomb01.com/article/34110","329591000528836_749482551873010",473,3,154,"這個神人只用竹筷就做出「海賊王裡索隆使用的名刀」，幾乎99％相似的程度讓粉絲都讚爆！"
"990","329591000528836","boMb01","想法是很好，但用真的魚不舒服啊...","2016-11-27T13:30:00+0000","link","http://www.bomb01.com/article/34145","329591000528836_749482475206351",647,41,128,"日本遊樂園埋「5000死魚」在溜冰場吸引顧客，網友一看到流血水的場面就傻眼說「會通過這企劃的人是白痴吧」！"
"991","329591000528836","boMb01","老闆太搞笑啦！<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>","2016-11-27T13:15:01+0000","link","http://www.bomb01.com/article/34133","329591000528836_749482415206357",4029,36,648,"鹹酥雞老闆被投訴多次怒寫「再大聲林北就不用賣了」，每個顧客只好用氣音點「鹹酥雞一份」…"
"992","329591000528836","boMb01","狗狗真的是很溫柔的動物呢…","2016-11-27T13:00:00+0000","link","http://www.bomb01.com/article/34140","329591000528836_749482371873028",2592,12,312,"這隻鄰居養的老狗每天都會來到她家睡午覺，直到某天她在項圈中發現一張感人的紙條…"
"993","329591000528836","boMb01","不可思議！","2016-11-27T12:30:00+0000","link","http://www.bomb01.com/article/34148","329591000528836_749482305206368",273,1,26,"科學家解析這顆9000萬年的鑽石發現了一個「小瑕疵」，它證明我們腳下1000公里深處還有著「地下海洋」啊！"
"994","329591000528836","boMb01","萌萌噠！","2016-11-27T12:00:00+0000","link","http://www.bomb01.com/article/34126","329591000528836_749440255210573",774,2,122,"17個瞬間亂入「把一般照片變成神作」的搞怪小孩們，他們害我的嘴巴笑到停不下來啊！"
"995","329591000528836","boMb01","「我什麼時候生了一隻小貓？！」","2016-11-27T11:30:01+0000","link","http://www.bomb01.com/article/34131","329591000528836_749440221877243",2512,37,556,"主人蒐集貓咪掉的一堆毛做出「貓毛氈娃娃」，結果貓咪看到分身的驚呆表情讓人笑瘋了！"
"996","329591000528836","boMb01","集各種優點於一身的天菜狗！","2016-11-27T11:00:01+0000","link","http://www.bomb01.com/article/34125","329591000528836_749440168543915",910,10,94,"「哈士奇＋博美混種」等於狗界宇宙級天菜，又帥又Ｑ的超萌外表讓全網路暴動了！"
"997","329591000528836","boMb01","這個店員我可以（ <U+0361>° <U+035C><U+0296> <U+0361>°）","2016-11-27T10:30:00+0000","link","http://www.bomb01.com/article/34124","329591000528836_749440125210586",974,10,48,"這張照片證明「台灣小7店員」全世界最狂，在店內「上班兼教國小生英文」讓網友全跪了！"
"998","329591000528836","boMb01","丟臉丟到國外去囉！","2016-11-27T10:00:00+0000","link","http://www.bomb01.com/article/34122","329591000528836_749440061877259",412,91,158,"台灣情侶入住日本民宿謊稱錢包不見還搞失聯，日民宿忍無可忍PO網抓人超丟臉！"
"999","329591000528836","boMb01","月月完全無法壓抑住牠的搞笑魂啊！","2016-11-27T09:00:01+0000","link","http://www.bomb01.com/article/33989","329591000528836_749046188583313",1719,19,328,"30張證明「月月每天都會幹超多蠢事讓主人笑瘋」的哈士奇日常照。"
"1000","329591000528836","boMb01","我以為微波爐是萬能的？！（面壁ing…）","2016-11-27T08:00:01+0000","link","http://www.bomb01.com/article/32016","329591000528836_749045988583333",254,4,52,"23個「幾乎每一個人都會犯下」的錯誤料理方式，不要什麼東西都放進微波爐加熱啊！"
"1001","329591000528836","boMb01","他的未來一定很狂！","2016-11-27T07:00:00+0000","link","http://www.bomb01.com/article/34119","329591000528836_749045841916681",270,12,36,"這就是你一定要認識的「超狂寶寶哥」，疑似沒喝孟婆湯的他竟然霸氣對著鏡頭比中指！"
"1002","329591000528836","boMb01","絕對不會同情他們！","2016-11-27T06:00:00+0000","link","http://www.bomb01.com/article/34088","329591000528836_749045738583358",183,3,6,"這些躺在敘利亞土地上的屍體讓人不忍直視，但當大家知道他們是誰後都直呼「殺得好」！"
"1003","329591000528836","boMb01","希望有醫生幫助他！","2016-11-27T05:00:01+0000","link","http://www.bomb01.com/article/34100","329591000528836_749045625250036",219,6,18,"16歲男孩怒喊「是神的詛咒把我變成現在這樣子」，他全身的狀況根本沒人敢靠近他！"
"1004","329591000528836","boMb01","你不信邪就試試看啊！","2016-11-27T04:00:00+0000","link","http://www.bomb01.com/article/34102","329591000528836_749045571916708",106,5,26,"iPhone用戶不信邪點開這段「死亡影片」，結果下一秒整部手機就完全失去了反應！"
"1005","329591000528836","boMb01","三個月大的寶寶也下手！","2016-11-27T03:00:00+0000","link","http://www.bomb01.com/article/34103","329591000528836_749045455250053",224,37,18,"孌童犯強暴3個月大的小寶寶後被關進監獄，但是沒想到之後獄警再看到他時已經一動也不動…"
"1006","329591000528836","boMb01","我都開始擔心老闆了！","2016-11-27T02:00:00+0000","link","http://www.bomb01.com/article/34115","329591000528836_749045488583383",807,14,94,"台灣早餐店價目表竟然還存在「7元早餐」，傻眼的客人瞬間以為自己回到了20年前啊！"
"1007","329591000528836","boMb01","千萬不要惹到這些蛇類！","2016-11-27T01:00:00+0000","link","http://www.bomb01.com/article/34116","329591000528836_749044178583514",110,4,6,"他親自到荒野抓蛇分析「赤腹游蛇VS水蝮蛇」，好幾次的畫面讓大家都擔心他會不會發生意外啊！"
"1008","329591000528836","boMb01","超想要der！","2016-11-27T00:00:01+0000","link","http://www.bomb01.com/article/34087","329591000528836_749043681916897",1277,17,320,"韓國男大生用免洗筷做出零瑕疵的「機動戰士鋼彈」模型，關節的設計讓大家都跪著了！"
"1009","329591000528836","boMb01","她不知道手機開著錄影功能！","2016-11-26T23:00:00+0000","link","http://www.bomb01.com/article/34104","329591000528836_749043641916901",216,8,16,"超逗趣的小寶寶「拿著手機記錄下自己躲開媽媽的過程」，爆笑的畫面讓網友都被萌化了！"
"1010","329591000528836","boMb01","台南真的是去不膩！","2016-11-26T22:00:00+0000","link","http://www.bomb01.com/article/34111","329591000528836_748962501925015",377,17,40,"台南景點再有新發現「讓大家去一萬次」都OK，隨便拍一拍立馬就可以換上吸讚的大頭貼！"
"1011","329591000528836","boMb01","在一起！在一起！在一起！","2016-11-26T21:00:00+0000","link","http://www.bomb01.com/article/34056","329591000528836_748962388591693",401,16,50,"這2位麻吉一起出國旅遊被父母懷疑是同性戀，於是他們只好拍下這段超亂來的影片解釋…"
"1012","329591000528836","boMb01","狗狗，我們會為你集氣加油！","2016-11-26T20:00:00+0000","link","http://www.bomb01.com/article/34099","329591000528836_748962338591698",594,14,18,"狗寶寶營養不良到只能等著被死神帶走，但119天後牠的一個舉動讓大家都哭著微笑了！"
"1013","329591000528836","boMb01","結果她現在變飛機場了...","2016-11-26T19:00:00+0000","link","http://www.bomb01.com/article/34123","329591000528836_748962205258378",123,8,18,"中國女子隆乳16年後「肚皮上居然出現這種狀況」，醫生看到她來求救時都覺得扯爆了！"
"1014","329591000528836","boMb01","我只能幻想女友...","2016-11-26T18:00:01+0000","link","http://www.bomb01.com/article/34107","329591000528836_748961665258432",126,6,48,"10招「對性愛很有幫助、男人再也不會找小三」的瑜伽姿勢。"
"1015","329591000528836","boMb01","會不捨得屬於自己的味道啊...","2016-11-26T17:00:00+0000","link","http://www.bomb01.com/article/34114","329591000528836_748961571925108",258,12,138,"多年來都沒洗過的布偶「原來4步驟就能洗乾淨」，還有小訣竅能夠防止它變形喔！"
"1016","329591000528836","boMb01","路人都被萌哭了啦！","2016-11-26T16:00:00+0000","link","http://www.bomb01.com/article/34117","329591000528836_748961218591810",4061,44,432,"小薩摩耶和主人散步累癱到決定耍賴，下一秒直接就跳上主人的手臂「當起無尾熊」！"
"1017","329591000528836","boMb01","我們一直都很想你啊！","2016-11-26T15:45:01+0000","link","http://www.bomb01.com/article/34112","329591000528836_748961011925164",213,8,8,"如果麥可傑克森沒有去動整形手術「他就會長這樣」，超和善的模樣讓粉絲都更想念他了…"
"1018","329591000528836","boMb01","時間停止了？！","2016-11-26T15:30:01+0000","link","http://www.bomb01.com/article/34091","329591000528836_748960741925191",407,6,48,"日本網友意外拍下「雪花停在空中」的神奇畫面，靠近一看才發現原來是這小生物造成的！"
"1019","329591000528836","boMb01","學生們都憋笑死了！","2016-11-26T15:15:01+0000","link","http://www.bomb01.com/article/34106","329591000528836_748960675258531",1276,15,610,"20張「讓大家會懷疑眼睛是不是有毛病」的爆笑倒影反射圖。"
"1020","329591000528836","boMb01","感覺就像有一股魔力。","2016-11-26T15:00:00+0000","link","http://www.bomb01.com/article/34120","329591000528836_748960635258535",656,12,46,"16張「美到讓人一看就神魂顛倒」的異色瞳照片。"
"1021","329591000528836","boMb01","夭壽喔...","2016-11-26T14:45:01+0000","link","http://www.bomb01.com/article/34118","329591000528836_748960558591876",583,80,132,"蛇精男回歸找來姊妹共組「芭比天團」，每個人的臉比農曆7月鬼還要更讓人毛骨悚然！"
"1022","329591000528836","boMb01","但是他沒有放棄自己！","2016-11-26T14:30:00+0000","link","http://www.bomb01.com/article/34098","329591000528836_748960475258551",3959,37,666,"這個男孩在走路時「背後突然被猛烈地重擊」，10天後一醒來只能對著自己的身體淚流不止…"
"1023","329591000528836","boMb01","這是影響一生的睡姿！","2016-11-26T14:15:00+0000","link","http://www.bomb01.com/article/31882","329591000528836_748892505265348",652,16,446,"從今天晚上開始請大家都「側向左邊」睡覺，隔天醒來發現的改變會讓你以後都要這樣睡！"
"1024","329591000528836","boMb01","任何身體部位碰到男友就長病毒...","2016-11-26T14:00:00+0000","link","http://www.bomb01.com/article/34096","329591000528836_748890795265519",287,15,34,"少女幫男友「打手槍」幾天後馬上衝去醫院，醫生一看到她的手和陰道瞬間就傻眼…"
"1025","329591000528836","boMb01","不敢問就一個人偷偷看專家怎麼說吧…","2016-11-26T13:45:00+0000","link","http://www.bomb01.com/article/29706","329591000528836_748890731932192",186,9,62,"10個專門替「想知道但又害羞不敢問的人解惑」的愛愛秘密。"
"1026","329591000528836","boMb01","每人幫他買一包水果，一起實現他的夢想！","2016-11-26T13:30:01+0000","link","http://www.bomb01.com/article/34086","329591000528836_748890621932203",3898,54,598,"半殘男孩為了大學夢「每天走12個小時叫賣水果」，為了上大學他連奧客的刁難也忍下來死也不放棄！"
"1027","329591000528836","boMb01","快趁機摸牠肚肚！","2016-11-26T13:15:00+0000","link","http://www.bomb01.com/article/34092","329591000528836_748890545265544",321,8,16,"頑皮小貓玩到「卡進衛生紙盒」還一臉沒事樣，喵星人表示：「可以不要把我抽出來嗎～」"
"1028","329591000528836","boMb01","大概是唯一一位卸妝後不會讓人失望的女孩？XD","2016-11-26T13:00:00+0000","link","http://www.bomb01.com/article/34041","329591000528836_748890501932215",1074,11,4,"「Q版萌萌無臉男」其實卸妝後更可愛！人氣再度直線飆升連大陸綜藝節目都搶著找她上！"
"1029","329591000528836","boMb01","妹妹長大後一定不得了！","2016-11-26T12:30:00+0000","link","http://www.bomb01.com/article/34108","329591000528836_748890458598886",442,10,16,"超帶種妹妹拿著彩色筆「對付」趴桌睡的刺青大叔，畫好後的「七彩神龍」讓網友都笑哭了！"
"1030","329591000528836","boMb01","每天早上睡醒都 @.@ 的我很需要...","2016-11-26T12:00:00+0000","link","http://www.bomb01.com/article/34077","329591000528836_748890351932230",323,10,46,"想要變得聰明的人「每天早上都要吃冰淇淋」，這是日本教授認證很有效後公布的研究成果！"
"1031","329591000528836","boMb01","隊友都只顧著打招呼了。","2016-11-26T11:30:00+0000","link","http://www.bomb01.com/article/34079","329591000528836_748890128598919",298,15,66,"爆乳正妹在直播打LOL時沒時間顧好衣服，結果竟然在鏡頭前讓「胸器」出來見客！"
"1032","329591000528836","boMb01","爛男友要跪著求她復合了！","2016-11-26T11:00:00+0000","link","http://www.bomb01.com/article/34093","329591000528836_748841065270492",293,6,8,"這個女人被前男友怒罵「脂肪堆出來的垃圾」，但現在大家看了她的超強反擊都戀愛了！"
"1033","329591000528836","boMb01","是真的鑽戒！","2016-11-26T10:30:00+0000","link","http://www.bomb01.com/article/34094","329591000528836_748840795270519",136,9,4,"6歲小女孩答應男同學求婚還收到鑽戒，結果老爸一看到竟發現「鑽戒是真的」！"
"1034","329591000528836","boMb01","1到9全部遇過！已哭","2016-11-26T10:00:00+0000","link","http://www.bomb01.com/article/34089","329591000528836_748567431964522",146,8,16,"9件當你在被「咬」的時候絕對不能做的事，如果你犯了#8的錯誤還不如直接分手算了！"
